subject_id,year_in_study,record_date,height,height_units,weight,weight_units,temperature,pulse,respiratory_rate,respiratory_rate_category,appetite,attitude,purina_body_condition_score,body_fat_index,feces,feces_abnormal_specify,urination,urination_abnormal_specify,capillary_refill,capillary_refill_not_evaluated,hydration_status,dehydrated_percent,overhydrated_percent,mucous_membrane_not_evaluated,mucous_membrane_normal,mucous_membrane_pale,mucous_membrane_injected,mucous_membrane_icteric,mucous_membrane_petechiae,mucous_membrane_cyanotic
grlsXSHOF7PP,8.0,2021-08,,,28.12,lb,100.2,60,,Panting (>60 breaths/minute),Normal,Normal,5,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsXSQE6EUU,0.0,2013-02,20.0,in,55.0,lb,101.5,60,15.0,Breaths/minute,Normal,Normal,,20,Normal,,Normal,,1.0,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsXSQE6EUU,1.0,2014-03,26.0,in,56.3,lb,101.0,60,12.0,Breaths/minute,Normal,Normal,,40,Normal,,Normal,,2.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXSQE6EUU,2.0,2015-03,22.0,in,57.2,lb,100.8,40,16.0,Breaths/minute,Normal,Normal,,40,Normal,,Normal,,,1.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXSQE6EUU,3.0,2016-03,21.65,in,75.0,lb,101.0,60,15.0,Breaths/minute,Normal,Normal,5.0,,Normal,,Normal,,,1.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXSQE6EUU,4.0,2017-05,19.88,in,79.9,lb,101.0,50,15.0,Breaths/minute,Normal,Normal,5.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXSQE6EUU,5.0,2018-04,22.44,in,77.0,lb,101.5,55,24.0,Breaths/minute,Normal,Normal,5.0,,Normal,,Normal,,2.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXSQE6EUU,6.0,2019-03,20.87,in,85.0,lb,101.0,44,15.0,Breaths/minute,Normal,Normal,5.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXSQE6EUU,7.0,2020-05,22.0,in,89.29,lb,101.0,45,20.0,Breaths/minute,Normal,Normal,5.0,,Normal,,Normal,,,1.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXSQE6EUU,8.0,2021-11,,,28.58,lb,101,45,20,Breaths/minute,Normal,Normal,5,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsXSQM6XGG,0.0,2014-12,24.0,in,52.4,lb,101.3,90,15.0,Breaths/minute,Normal,Normal,,20,Normal,,Normal,,2.0,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsXSQM6XGG,1.0,2015-12,25.0,in,80.0,lb,101.5,110,,Panting (>60 breaths/minute),Normal,Normal,,,Normal,,Normal,,3.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXSQM6XGG,2.0,2016-12,22.0,in,96.0,lb,101.2,100,34.0,Breaths/minute,Normal,Normal,,,Normal,,Normal,,,1.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXSQM6XGG,3.0,2017-12,22.0,in,97.7,lb,101.5,100,,Panting (>60 breaths/minute),Normal,Normal,6.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXSQM6XGG,4.0,2018-12,22.0,in,94.6,lb,101.2,80,,Panting (>60 breaths/minute),Normal,Normal,3.0,,Normal,,Normal,,,1.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXSQM6XGG,5.0,2019-12,19.5,in,89.5,lb,101.0,80,,Panting (>60 breaths/minute),Normal,Normal,6.0,,Normal,,Normal,,,1.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXSQM6XGG,6.0,2020-12,,,31.98,lb,101,80,18,Breaths/minute,Normal,Normal,8,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsXSQM6XGG,7.0,2021-12,,,33.57,lb,101.0,100,,Panting (>60 breaths/minute),Normal,Normal,5,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsXSX19FGG,0.0,2014-04,21.5,in,61.0,lb,102.2,120,37.0,Breaths/minute,Normal,Normal,,20,Normal,,Normal,,1.0,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsXSX19FGG,1.0,2015-04,24.5,in,70.0,lb,100.0,110,22.0,Breaths/minute,Normal,Normal,,40,Normal,,Normal,,,1.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXSX19FGG,2.0,2016-04,23.0,in,72.4,lb,101.5,110,,Panting (>60 breaths/minute),Normal,Normal,,,Normal,,Normal,,2.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXSX19FGG,3.0,2017-04,23.25,in,78.3,lb,101.4,90,,Panting (>60 breaths/minute),Normal,Normal,7.0,,Normal,,Normal,,2.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXSX19FGG,4.0,2018-04,23.0,in,76.3,lb,102.1,100,20.0,Breaths/minute,Normal,Normal,6.0,,Normal,,Normal,,2.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXSX19FGG,5.0,2019-04,24.5,in,73.4,lb,100.4,80,,Panting (>60 breaths/minute),Normal,Normal,5.0,,Normal,,Normal,,2.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXSX19FGG,6.0,2020-03,24.0,in,69.9,lb,103.6,160,,Panting (>60 breaths/minute),Normal,Normal,5.0,,Normal,,Normal,,3.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXSX19FGG,7.0,2021-03,,,38.92,lb,101.9,96,56,Breaths/minute,Normal,Normal,5,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsXSX19FGG,8.0,2022-03,,,22.45,lb,101.6,124,,Panting (>60 breaths/minute),Normal,Normal,4,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsXTMN5VEE,0.0,2014-06,22.5,in,49.6,lb,102.6,112,30.0,Breaths/minute,Normal,Normal,,30,Normal,,Normal,,2.0,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsXTMN5VEE,1.0,2015-04,26.0,in,49.3,lb,102.8,120,,Panting (>60 breaths/minute),Normal,Normal,,30,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXTMN5VEE,2.0,2016-06,22.0,in,71.8,lb,103.4,108,,Panting (>60 breaths/minute),Normal,Normal,,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXTMN5VEE,3.0,2017-08,25.0,in,74.2,lb,102.4,92,,Panting (>60 breaths/minute),Normal,Normal,7.0,,Normal,,Normal,,2.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXTMN5VEE,4.0,2018-06,25.5,in,70.2,lb,103.1,96,,Panting (>60 breaths/minute),Normal,Normal,8.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXTMN5VEE,5.0,2019-06,25.0,in,75.4,lb,102.4,96,,Panting (>60 breaths/minute),Normal,Normal,8.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXTMN5VEE,7.0,2021-06,,,24.49,lb,101,100,,Panting (>60 breaths/minute),Normal,Normal,7,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsXTMN5VEE,8.0,2022-08,,,28.49,lb,102.1,120,,Panting (>60 breaths/minute),Normal,Normal,7,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsXUR2PY88,0.0,2015-03,23.62,in,45.0,lb,102.1,112,16.0,Breaths/minute,Normal,Normal,,20,Normal,,Normal,,1.0,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsXUR2PY88,2.0,2017-04,,,36.29,lb,102.4,100,20.0,Breaths/minute,Normal,Normal,,,Normal,,Normal,,2.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXUR2PY88,3.0,2018-05,,,15.42,lb,100.8,112,,Panting (>60 breaths/minute),Normal,Normal,4.0,,Normal,,Normal,,2.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXUR2PY88,4.0,2019-04,,,16.24,lb,100.8,124,,Panting (>60 breaths/minute),Normal,Normal,5.0,,Normal,,Normal,,2.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXUR2PY88,5.0,2020-06,,,34.25,lb,101.5,120,,Panting (>60 breaths/minute),Normal,Normal,5.0,,Normal,,Normal,,,1.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXUR2PY88,6.0,2021-03,,,29.26,lb,102.3,116,,Panting (>60 breaths/minute),Normal,Normal,5,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsXUR2PY88,7.0,2022-05,,,29.71,lb,101.3,68,,Panting (>60 breaths/minute),Normal,Normal,5,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsXUR2PY88,8.0,2023-04,,,27.4,lb,101.5,80,,Not Evaluated,Normal,Normal,5,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsXV2UUFYY,0.0,2015-01,23.0,in,49.0,lb,101.8,100,35.0,Breaths/minute,Normal,Normal,,20,Normal,,Normal,,1.0,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsXV2UUFYY,1.0,2015-12,,,73.4,lb,101.0,60,,Panting (>60 breaths/minute),Normal,Normal,,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXV2UUFYY,2.0,2017-01,,,78.5,lb,101.6,90,28.0,Breaths/minute,Normal,Normal,,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXV2UUFYY,3.0,2018-01,,,68.4,lb,100.3,84,35.0,Breaths/minute,Normal,Normal,6.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXV2UUFYY,4.0,2019-01,,,71.0,lb,100.9,100,,Panting (>60 breaths/minute),Normal,Normal,5.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXV2UUFYY,5.0,2020-03,,,68.6,lb,102.0,72,20.0,Breaths/minute,Normal,Normal,6.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXV2UUFYY,6.0,2021-02,,,35.11,lb,101.4,96,,Panting (>60 breaths/minute),Normal,Normal,7,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsXV2UUFYY,7.0,2022-03,,,35.83,lb,101.8,108,20,Breaths/minute,Normal,Normal,6,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsXV2UUFYY,8.0,2023-02,,,32.16,lb,102.6,110,,Panting (>60 breaths/minute),Normal,Agitated,6,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsXV9PLPQQ,0.0,2015-02,17.32,in,51.8,lb,100.2,80,35.0,Breaths/minute,Normal,Normal,,20,Normal,,Normal,,,1.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsXV9PLPQQ,1.0,2016-02,,,57.0,lb,101.2,70,15.0,Breaths/minute,Normal,Normal,,,Normal,,Normal,,,1.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXV9PLPQQ,2.0,2017-03,,,59.4,lb,101.2,120,24.0,Breaths/minute,Normal,Normal,,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXV9PLPQQ,3.0,2018-02,,,60.2,lb,101.7,120,28.0,Breaths/minute,Normal,Normal,5.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXV9PLPQQ,4.0,2019-04,,,64.2,lb,101.5,70,,Panting (>60 breaths/minute),Normal,Normal,5.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXV9PLPQQ,5.0,2020-02,,,58.0,lb,101.7,115,25.0,Breaths/minute,Normal,Normal,5.0,,Normal,,Normal,,2.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXV9PLPQQ,6.0,2021-02,,,30.57,lb,100.8,130,30,Breaths/minute,Normal,Normal,,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsXV9PLPQQ,7.0,2022-02,,,31.75,lb,100.3,120,25,Breaths/minute,Normal,Normal,5,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsXVAOE6KK,0.0,2014-03,23.0,in,61.5,lb,100.0,85,20.0,Breaths/minute,Normal,Normal,,30,Normal,,Normal,,2.0,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsXVAOE6KK,2.0,2015-12,24.41,in,68.4,lb,100.0,80,15.0,Breaths/minute,Normal,Normal,,,Normal,,Normal,,2.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXVAOE6KK,4.0,2017-03,23.0,in,108.0,lb,101.0,75,15.0,Breaths/minute,Normal,Normal,4.0,,Normal,,Normal,,2.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXVAOE6KK,6.0,2019-08,23.0,in,116.0,lb,100.0,20,16.0,Breaths/minute,Normal,Normal,5.0,,Normal,,Normal,,2.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXVAOE6KK,7.0,2020-04,20.5,in,125.0,lb,101.0,80,20.0,Breaths/minute,Normal,Normal,5.0,,Normal,,Normal,,2.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXVAOE6KK,8.0,2021-06,,,34.7,lb,101,50,20,Breaths/minute,Normal,Normal,5,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsXWCBVG66,0.0,2014-06,22.0,in,54.0,lb,101.9,136,24.0,Breaths/minute,Normal,Normal,,20,Normal,,Normal,,1.0,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsXWCBVG66,1.0,2015-06,18.0,in,75.24,lb,101.3,116,,Panting (>60 breaths/minute),Normal,Normal,,10 (under weight),Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXWCBVG66,2.0,2016-06,22.83,in,91.0,lb,101.3,100,,Panting (>60 breaths/minute),Normal,Normal,,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXWCBVG66,3.0,2017-06,22.05,in,69.0,lb,101.3,123,,Panting (>60 breaths/minute),Normal,Normal,5.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXWCBVG66,4.0,2018-06,26.0,in,76.6,lb,101.7,132,,Panting (>60 breaths/minute),Normal,Normal,5.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXWCBVG66,5.0,2019-06,25.0,in,76.0,lb,103.0,108,,Panting (>60 breaths/minute),Normal,Normal,5.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXWCBVG66,6.0,2020-07,24.02,in,79.0,lb,102.0,144,,Panting (>60 breaths/minute),Normal,Normal,5.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXWCBVG66,7.0,2021-07,,,32.5,lb,102.3,180,,Panting (>60 breaths/minute),Normal,Normal,5,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsXWCBVG66,8.0,2022-06,,,38.56,lb,101.8,112,,Panting (>60 breaths/minute),Normal,Normal,5,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsXWVNQZHH,0.0,2014-05,22.5,in,50.9,lb,104.3,102,37.0,Breaths/minute,Normal,Normal,,30,Normal,,Normal,,1.0,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsXWVNQZHH,1.0,2015-05,17.32,in,71.0,lb,103.9,120,,Panting (>60 breaths/minute),Normal,Normal,,20,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXWVNQZHH,2.0,2016-05,23.0,in,106.2,lb,102.3,160,,Panting (>60 breaths/minute),Normal,Normal,,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXWVNQZHH,3.0,2017-05,23.08,in,100.3,lb,102.0,140,,Panting (>60 breaths/minute),Normal,Normal,5.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXWVNQZHH,4.0,2018-05,24.0,in,109.2,lb,102.5,120,,Panting (>60 breaths/minute),Normal,Normal,5.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXWVNQZHH,5.0,2019-05,23.0,in,103.4,lb,102.9,120,,Panting (>60 breaths/minute),Normal,Normal,6.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXWVNQZHH,6.0,2020-12,,,24.95,lb,103.8,140,,Panting (>60 breaths/minute),Normal,Normal,,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsXWVNQZHH,7.0,2021-12,,,28.58,lb,104.4,160,,Panting (>60 breaths/minute),Normal,Normal,5,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsXWVNQZHH,8.0,2023-01,,,26.08,lb,103.3,144,,Panting (>60 breaths/minute),Normal,Normal,6,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsXXBOLUJJ,0.0,2013-07,23.0,in,73.0,lb,101.9,90,30.0,Breaths/minute,Normal,Normal,,20,Normal,,Normal,,1.0,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsXXBOLUJJ,1.0,2014-12,26.77,in,66.1,lb,101.6,80,,Panting (>60 breaths/minute),Normal,Normal,,20,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXXBOLUJJ,3.0,2016-08,21.0,in,79.8,lb,100.8,100,20.0,Breaths/minute,Normal,Normal,5.0,,Normal,,Normal,,2.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXXBOLUJJ,4.0,2017-08,21.0,in,78.7,lb,101.4,110,,Panting (>60 breaths/minute),Normal,Normal,6.0,,Normal,,Normal,,2.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXZ5X8399,0.0,2013-03,22.44,in,62.5,lb,102.3,150,37.0,Breaths/minute,Normal,Normal,,20,Normal,,Normal,,2.0,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsXZ5X8399,1.0,2014-03,20.5,in,65.2,lb,101.2,172,,Panting (>60 breaths/minute),Normal,Normal,,30,Normal,,Normal,,2.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXZ5X8399,2.0,2015-03,22.0,in,66.8,lb,100.7,100,28.0,Breaths/minute,Normal,Normal,,30,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXZ5X8399,3.0,2016-03,22.0,in,68.8,lb,100.9,120,20.0,Breaths/minute,Normal,Normal,6.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXZ5X8399,4.0,2017-03,22.0,in,87.74,lb,101.9,108,,Panting (>60 breaths/minute),Normal,Normal,5.0,,Normal,,Normal,,2.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXZ5X8399,5.0,2018-03,22.5,in,87.52,lb,101.5,72,20.0,Breaths/minute,Normal,Normal,6.0,,Normal,,Normal,,2.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXZ5X8399,6.0,2019-03,20.0,in,86.64,lb,101.8,100,36.0,Breaths/minute,Normal,Normal,5.0,,Normal,,Normal,,2.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXZ5X8399,7.0,2020-03,23.0,in,76.5,lb,101.5,150,35.0,Breaths/minute,Normal,Normal,4.0,,Normal,,Normal,,,1.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXZ5X8399,8.0,2021-03,,,32.66,lb,101.5,102,,Panting (>60 breaths/minute),Normal,Normal,6,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsXZJJ94DD,0.0,2013-05,22.0,in,63.7,lb,100.9,72,24.0,Breaths/minute,Normal,Normal,,20,Normal,,Normal,,1.0,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsXZJJ94DD,1.0,2014-04,25.0,in,67.5,lb,100.1,72,14.0,Breaths/minute,Increased,Normal,,20,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXZJJ94DD,2.0,2015-05,24.5,in,74.0,lb,101.2,80,20.0,Breaths/minute,Normal,Normal,,20,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXZJJ94DD,3.0,2016-05,20.75,in,92.7,lb,100.5,92,20.0,Breaths/minute,Normal,Normal,5.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXZJJ94DD,4.0,2017-05,20.75,in,73.5,lb,100.8,68,20.0,Breaths/minute,Increased,Normal,6.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXZJJ94DD,5.0,2018-05,20.0,in,81.9,lb,101.0,78,16.0,Breaths/minute,Normal,Normal,5.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXZJJ94DD,6.0,2019-05,20.5,in,72.6,lb,101.4,88,18.0,Breaths/minute,Increased,Normal,5.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXZJJ94DD,7.0,2020-05,21.75,in,79.3,lb,100.5,72,18.0,Breaths/minute,Increased,Normal,6.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXZJJ94DD,8.0,2021-05,,,38.56,lb,101,124,,Panting (>60 breaths/minute),Normal,Normal,6,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsXZTX3HBB,0.0,2014-10,23.0,in,49.0,lb,101.1,110,30.0,Breaths/minute,Normal,Normal,,20,Normal,,Normal,,1.0,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsXZTX3HBB,1.0,2015-11,55.0,in,86.5,lb,102.1,120,,Panting (>60 breaths/minute),Normal,Normal,,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXZTX3HBB,2.0,2016-11,60.0,in,77.8,lb,101.0,80,,Panting (>60 breaths/minute),Normal,Normal,,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXZTX3HBB,3.0,2017-10,58.0,in,66.4,lb,100.6,90,,Panting (>60 breaths/minute),Normal,Normal,6.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXZTX3HBB,4.0,2018-11,60.0,in,70.6,lb,100.9,140,,Panting (>60 breaths/minute),Normal,Normal,6.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXZTX3HBB,5.0,2019-11,61.0,in,69.0,lb,100.7,90,,Panting (>60 breaths/minute),Normal,Normal,6.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsXZTX3HBB,6.0,2020-09,,,29.48,lb,102.4,90,,Panting (>60 breaths/minute),Normal,Normal,6,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsY02BS133,0.0,2014-06,24.0,in,71.8,lb,101.4,72,28.0,Breaths/minute,Normal,Normal,,20,Normal,,Normal,,2.0,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsY02BS133,1.0,2015-06,22.5,in,82.4,lb,102.4,88,,Panting (>60 breaths/minute),Normal,Normal,,20,Normal,,Normal,,2.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsY02BS133,2.0,2016-08,24.5,in,83.4,lb,101.5,124,48.0,Breaths/minute,Normal,Normal,,,Normal,,Normal,,2.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsY07N3VWW,0.0,2013-03,22.44,in,79.9,lb,101.3,108,20.0,Breaths/minute,Normal,Normal,,20,Normal,,Normal,,2.0,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsY07N3VWW,1.0,2015-12,22.5,in,98.6,lb,100.8,100,25.0,Breaths/minute,Normal,Normal,,,Normal,,Normal,,2.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsY17FYUKK,0.0,2014-02,22.0,in,61.0,lb,102.0,85,32.0,Breaths/minute,Normal,Normal,,30,Normal,,Normal,,2.0,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsY17FYUKK,1.0,2015-06,21.8,in,68.0,lb,101.2,110,,Panting (>60 breaths/minute),Normal,Normal,,30,Normal,,Normal,,2.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
