subject_id,year_in_study,record_date,any_vaccine,administered,type,type_other_specify
grlsYOCJQU55,0,2013-04,1,2013-01,rabies (1 year),
grlsYOCJQU55,1,2014-04,1,2014-01,rabies (3 year),
grlsYOCJQU55,2,2015-04,0,,,
grlsYOCJQU55,3,2016-04,1,2014-01,rabies (3 year),
grlsYOCJQU55,4,2017-05,1,2016-12,rabies (3 year),
grlsYOCJQU55,5,2018-05,0,,,
grlsYOCJQU55,6,2019-04,0,,,
grlsYOCJQU55,7,2020-05,1,2019-12,rabies (3 year),
grlsYOCNZTII,0,2013-12,1,2013-10,rabies (3 year),
grlsYOCNZTII,0,2013-12,1,2012-10,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsYOCNZTII,0,2013-12,1,2013-12,borrelia burgdorferi,
grlsYOCNZTII,1,2014-12,1,2014-12,borrelia burgdorferi,
grlsYOCNZTII,2,2015-12,1,,borrelia burgdorferi,
grlsYOCNZTII,3,2016-12,1,,bordetella bronchiseptica,
grlsYOCNZTII,3,2016-12,1,,borrelia burgdorferi,
grlsYOCNZTII,3,2016-12,1,,rabies (3 year),
grlsYOCNZTII,4,2017-12,1,,bordetella bronchiseptica,
grlsYOCNZTII,4,2017-12,1,,borrelia burgdorferi,
grlsYOCNZTII,4,2018-01,1,2018-01,canine parvovirus,
grlsYOCNZTII,5,2018-12,1,,bordetella bronchiseptica,
grlsYOCNZTII,5,2018-12,1,,borrelia burgdorferi,
grlsYOCNZTII,6,2019-12,1,,bordetella bronchiseptica,
grlsYOCNZTII,6,2019-12,1,,borrelia burgdorferi,
grlsYOCNZTII,6,2019-12,1,,rabies (3 year),
grlsYOCNZTII,7,2021-01,1,,bordetella bronchiseptica,
grlsYOCNZTII,7,2021-01,1,,borrelia burgdorferi,
grlsYOCNZTII,8,2022-02,1,2022-02,bordetella bronchiseptica,
grlsYOCNZTII,8,2022-02,1,2022-02,borrelia burgdorferi,
grlsYOGRGNWW,0,2013-08,0,,,
grlsYOGRGNWW,1,2014-08,1,2014-04,bordetella bronchiseptica,
grlsYOGRGNWW,1,2014-08,1,2014-04,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsYOGRGNWW,1,2014-08,1,2014-06,rabies (3 year),
grlsYOGRGNWW,2,2015-08,1,2015-03,bordetella bronchiseptica,
grlsYOGRGNWW,2,2015-08,1,2014-12,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYOGRGNWW,2,2015-08,1,2014-09,bordetella bronchiseptica,
grlsYOGRGNWW,3,2016-08,1,2016-01,bordetella bronchiseptica,
grlsYOGRGNWW,3,2016-08,1,2016-01,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYOGRGNWW,4,2017-08,1,2017-05,rabies (3 year),
grlsYOGRGNWW,4,2017-08,1,2017-01,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 2 (canicola, icterohaemorrhagiae)",
grlsYOGRGNWW,4,2017-08,1,2017-01,bordetella bronchiseptica,
grlsYOGRGNWW,6,2019-09,1,2019-01,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYOGRGNWW,6,2019-09,1,,bordetella bronchiseptica,
grlsYOGRGNWW,7,2021-01,1,2020-05,rabies (3 year),
grlsYOGRGNWW,7,2021-01,1,2020-01,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYOGRGNWW,8,2021-10,1,2021-01,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYOQLXM44,0,2012-10,1,2011-05,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsYOQLXM44,0,2012-10,1,2011-05,"bordetella bronchiseptica, parainfluenza",
grlsYOQLXM44,0,2012-10,1,2011-05,bordetella bronchiseptica,
grlsYOQLXM44,0,2012-10,1,2011-06,rabies (1 year),
grlsYOQLXM44,0,2012-10,1,2012-05,rabies (3 year),
grlsYOQLXM44,1,2013-10,0,,,
grlsYOQLXM44,2,2014-11,1,2014-03,"canine distemper, parvovirus",
grlsYOQLXM44,3,2016-01,1,2015-07,rabies (3 year),
grlsYOQLXM44,4,2016-11,0,,,
grlsYOQLXM44,5,2017-11,0,,,
grlsYOQLXM44,6,2018-11,1,2018-01,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsYOQLXM44,6,2018-11,1,2018-01,"bordetella bronchiseptica, parainfluenza",
grlsYOQLXM44,6,2018-11,1,2018-07,rabies (3 year),
grlsYOQLXM44,7,2019-12,0,,,
grlsYP33CG88,0,2014-09,1,2014-07,rabies (1 year),
grlsYP33CG88,0,2014-09,1,2014-06,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsYP33CG88,1,2015-09,1,2015-06,rabies (3 year),
grlsYP33CG88,2,2016-09,0,,,
grlsYP33CG88,3,2017-09,0,,,
grlsYP33CG88,4,2018-09,1,2018-08,rabies (3 year),
grlsYP33CG88,5,2019-09,0,,,
grlsYP33CG88,6,2020-08,0,,,
grlsYP33CG88,7,2021-07,1,,rabies (3 year),
grlsYP33CG88,8,2022-09,0,,,
grlsYPP94SII,0,2015-03,1,2014-07,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYPP94SII,0,2015-03,1,2014-07,bordetella bronchiseptica,
grlsYPP94SII,0,2015-03,1,2014-07,borrelia burgdorferi,
grlsYPP94SII,2,2016-02,1,,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYPP94SII,2,2016-02,1,,bordetella bronchiseptica,
grlsYPP94SII,2,2016-02,1,,borrelia burgdorferi,
grlsYPP94SII,3,2017-02,1,2016-09,rabies (3 year),
grlsYPP94SII,3,2017-02,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYPP94SII,3,2017-02,1,,bordetella bronchiseptica,
grlsYPP94SII,3,2017-02,1,,borrelia burgdorferi,
grlsYPP94SII,4,2018-02,1,,bordetella bronchiseptica,
grlsYPP94SII,4,2018-02,1,,"canine distemper, adenovirus type 2, coronavirus, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYPP94SII,4,2018-02,1,,borrelia burgdorferi,
grlsYPP94SII,5,2019-03,1,,bordetella bronchiseptica,
grlsYPP94SII,5,2019-03,1,,borrelia burgdorferi,
grlsYPP94SII,5,2019-03,1,,rabies (3 year),
grlsYPP94SII,5,2019-03,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYPP94SII,6,2020-08,1,,borrelia burgdorferi,
grlsYPP94SII,6,2020-08,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYPP94SII,6,2020-08,1,,other,bordetella bronchiseptica
grlsYPP94SII,7,2021-07,1,,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYPP94SII,7,2021-07,1,,"bordetella bronchiseptica, parainfluenza",
grlsYPP94SII,7,2021-07,1,,other,borrelia burgdorferi bacterin
grlsYQFB3ZZ,0,2013-09,0,,,
grlsYQFB3ZZ,2,2015-08,1,,borrelia burgdorferi,
grlsYQFB3ZZ,2,2015-08,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYQFB3ZZ,3,2017-09,1,2017-03,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYQFB3ZZ,3,2017-09,1,,borrelia burgdorferi,
grlsYQFB3ZZ,5,2018-10,1,2018-04,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYQFB3ZZ,5,2018-10,1,,borrelia burgdorferi,
grlsYRBHEODD,0,2015-03,1,2013-12,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsYRBHEODD,0,2015-03,1,2014-01,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsYRBHEODD,0,2015-03,1,2014-01,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYRBHEODD,0,2015-03,1,2014-01,other,borrelia burgdorferi bacterin
grlsYRBHEODD,0,2015-03,1,2014-01,borrelia burgdorferi,
grlsYRBHEODD,0,2015-03,1,2014-02,rabies (1 year),
grlsYRBHEODD,0,2015-03,1,2015-01,other,bordetella bronchiseptica
grlsYRBHEODD,0,2015-03,1,2015-01,rabies (3 year),
grlsYRBHEODD,1,2016-02,1,2016-02,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsYRBHEODD,1,2016-02,1,2016-02,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYRBHEODD,1,2016-02,1,2016-02,borrelia burgdorferi,
grlsYRBHEODD,1,2016-02,1,2016-02,bordetella bronchiseptica,
grlsYRBHEODD,2,2017-03,1,,bordetella bronchiseptica,
grlsYRBHEODD,2,2017-03,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYRBHEODD,2,2017-03,1,,borrelia burgdorferi,
grlsYRBHEODD,3,2018-04,1,,bordetella bronchiseptica,
grlsYRBHEODD,3,2018-04,1,,borrelia burgdorferi,
grlsYRBHEODD,3,2018-04,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYRBHEODD,3,2018-04,1,,rabies (3 year),
grlsYRBHEODD,4,2019-04,1,,bordetella bronchiseptica,
grlsYRBHEODD,4,2019-04,1,,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsYRBHEODD,4,2019-04,1,,borrelia burgdorferi,
grlsYRBHEODD,4,2019-04,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYRBHEODD,5,2020-04,1,,bordetella bronchiseptica,
grlsYRBHEODD,5,2020-04,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYRBHEODD,5,2020-04,1,,borrelia burgdorferi,
grlsYRBHEODD,7,2022-05,1,,bordetella bronchiseptica,
grlsYRBHEODD,7,2022-05,1,,borrelia burgdorferi,
grlsYRBHEODD,7,2022-05,1,,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsYRBHEODD,7,2022-05,1,,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYRBHEODD,7,2022-05,1,,canine influenza (unspecified),
grlsYRBHEODD,8,2023-05,1,,other,borrelia burgdorferi bacterin
grlsYRBHEODD,8,2023-05,1,,canine influenza (unspecified),
grlsYRBHEODD,8,2023-05,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYRBHEODD,8,2023-05,1,,bordetella bronchiseptica,
grlsYRLJ3P55,0,2014-12,1,2014-03,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsYRLJ3P55,0,2014-12,1,2014-03,canine coronavirus,
grlsYRLJ3P55,0,2014-12,1,2014-04,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYRLJ3P55,0,2014-12,1,2014-06,rabies (1 year),
grlsYRLJ3P55,0,2014-12,1,2014-06,canine influenza (unspecified),
grlsYRLJ3P55,0,2014-12,1,2014-10,borrelia burgdorferi,
grlsYRLJ3P55,1,2015-11,1,2015-03,bordetella bronchiseptica,
grlsYRLJ3P55,1,2015-11,1,2015-05,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsYRLJ3P55,1,2015-11,1,2015-05,rabies (3 year),
grlsYRLJ3P55,1,2015-11,1,2015-06,other,canine influenza (unspecified)
grlsYRLJ3P55,1,2015-11,1,2015-06,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYRLJ3P55,1,2015-11,1,,other,borrelia burgdorferi bacterin
grlsYRLJ3P55,2,2017-02,1,2016-08,canine influenza (unspecified),
grlsYRLJ3P55,2,2017-02,1,2016-10,borrelia burgdorferi,
grlsYRLJ3P55,2,2017-02,1,2016-08,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYRLJ3P55,3,2017-11,1,2017-03,"adenovirus type 2, bordetella bronchiseptica, parainfluenza",
grlsYRLJ3P55,3,2017-11,1,2017-07,canine influenza (unspecified),
grlsYRLJ3P55,3,2017-11,1,,borrelia burgdorferi,
grlsYRLJ3P55,4,2019-01,1,,borrelia burgdorferi,
grlsYRLJ3P55,5,2019-12,1,2019-04,"bordetella bronchiseptica, parainfluenza",
grlsYRLJ3P55,5,2019-12,1,2019-09,borrelia burgdorferi,
grlsYRLJ3P55,5,2019-12,1,2019-09,canine influenza (unspecified),
grlsYRLJ3P55,6,2020-11,1,,canine influenza (unspecified),
grlsYRLJ3P55,6,2020-11,1,,other,borrelia burgdorferi bacterin
grlsYRLJ3P55,7,2021-12,1,2021-09,"bordetella bronchiseptica, parainfluenza",
grlsYRLJ3P55,7,2021-12,1,2021-04,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsYRLJ3P55,7,2021-12,1,2021-04,rabies (3 year),
grlsYRLJ3P55,7,2021-12,1,,canine influenza (unspecified),
grlsYRLJ3P55,7,2021-12,1,,borrelia burgdorferi,
grlsYRLJ3P55,8,2022-12,1,2022-08,"bordetella bronchiseptica, parainfluenza",
grlsYRLJ3P55,8,2022-12,1,,borrelia burgdorferi,
grlsYRLJ3P55,8,2022-12,1,,canine influenza (unspecified),
grlsYRNIC1RR,0,2015-01,1,2014-12,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsYRNIC1RR,0,2015-01,1,2014-12,rabies (3 year),
grlsYRNIC1RR,1,2015-12,0,,,
grlsYRNIC1RR,2,2016-12,1,2016-09,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYRNIC1RR,3,2017-12,1,,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsYRNIC1RR,3,2017-12,1,,rabies (3 year),
grlsYRNIC1RR,4,2018-12,1,2018-11,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYRNIC1RR,4,2018-12,1,,"bordetella bronchiseptica, parainfluenza",
grlsYRNIC1RR,5,2019-12,1,,"bordetella bronchiseptica, parainfluenza",
grlsYRNIC1RR,5,2019-12,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYRNIC1RR,6,2020-12,1,,rabies (3 year),
grlsYRNIC1RR,6,2020-12,1,,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYRNIC1RR,6,2020-12,1,,"adenovirus type 2, bordetella bronchiseptica, parainfluenza",
grlsYRNIC1RR,7,2021-10,1,,"bordetella bronchiseptica, parainfluenza",
grlsYRNIC1RR,7,2021-10,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYRNIC1RR,8,2022-10,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYRNIC1RR,8,2022-10,1,,"bordetella bronchiseptica, parainfluenza",
grlsYRNIC1RR,8,2022-10,1,,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsYRNIC1RR,8,2022-10,1,,rabies (3 year),
grlsYS5D3CVV,0,2014-09,1,2013-09,bordetella bronchiseptica,
grlsYS5D3CVV,0,2014-09,1,2013-11,rabies (1 year),
grlsYS5D3CVV,0,2014-09,1,2013-08,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsYS5D3CVV,0,2014-09,1,2013-09,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYS5D3CVV,1,2015-06,1,2014-08,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYS5D3CVV,1,2015-06,1,2014-11,rabies (3 year),
grlsYS5D3CVV,2,2017-06,1,2015-08,"bordetella bronchiseptica, parainfluenza",
grlsYS5D3CVV,2,2017-06,1,2015-08,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYS5D3CVV,3,2017-06,1,2016-08,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYS5D3CVV,3,2019-04,1,2018-07,bordetella bronchiseptica,
grlsYS5D3CVV,4,2019-04,1,2017-06,"bordetella bronchiseptica, parainfluenza",
grlsYS5D3CVV,4,2019-04,1,2017-06,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYS5D3CVV,4,2019-04,1,2017-06,rabies (3 year),
grlsYS5D3CVV,5,2020-04,0,,,
grlsYS5D3CVV,6,2021-05,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYS5D3CVV,6,2021-05,1,,rabies (3 year),
grlsYSCKJPUU,0,2015-02,1,2014-09,bordetella bronchiseptica,
grlsYSCKJPUU,0,2015-02,1,2014-06,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYSCKJPUU,0,2015-02,1,2014-06,rabies (3 year),
grlsYSCKJPUU,1,2016-03,1,2015-09,bordetella bronchiseptica,
grlsYSCKJPUU,1,2016-03,1,2015-06,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYSCKJPUU,3,2018-03,1,2017-04,rabies (3 year),
grlsYSCKJPUU,3,2018-03,1,2017-04,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsYSCKJPUU,3,2018-03,1,2017-10,bordetella bronchiseptica,
grlsYSCKJPUU,3,2018-03,1,2018-03,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYSCKJPUU,4,2019-04,1,2018-09,canine influenza (unspecified),
grlsYSCKJPUU,4,2019-04,1,2018-09,bordetella bronchiseptica,
grlsYSCKJPUU,4,2019-04,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYSCKJPUU,5,2020-10,1,,bordetella bronchiseptica,
grlsYSCKJPUU,5,2020-10,1,,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsYSCKJPUU,5,2020-10,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYSCKJPUU,5,2020-10,1,,rabies (3 year),
grlsYSCKJPUU,7,2022-11,0,,,
grlsYSCKJPUU,8,2023-11,0,,,
grlsYSE2T1LL,0,2015-01,1,2014-05,"canine distemper, adenovirus type 2, parvovirus",
grlsYSE2T1LL,0,2015-01,1,2014-06,canine parvovirus,
grlsYSE2T1LL,1,2016-04,1,2015-05,rabies (1 year),
grlsYSE2T1LL,2,2017-02,0,,,
grlsYSE2T1LL,3,2018-02,0,,,
grlsYSOOJWSS,0,2013-09,1,2013-06,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYSOOJWSS,0,2013-09,1,2013-06,rabies (1 year),
grlsYSOOJWSS,0,2013-09,1,2013-06,borrelia burgdorferi,
grlsYSOOJWSS,0,2013-09,1,2013-05,bordetella bronchiseptica,
grlsYSOOJWSS,0,2013-09,1,2013-05,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsYSOOJWSS,0,2014-10,1,2014-06,"canine distemper, adenovirus type 2, coronavirus, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYSYXJN00,0,2014-04,1,2012-08,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsYSYXJN00,0,2014-04,1,2012-09,rabies (1 year),
grlsYSYXJN00,1,2015-06,1,2015-02,bordetella bronchiseptica,
grlsYSYXJN00,3,2017-10,1,2017-08,bordetella bronchiseptica,
grlsYSYXJN00,3,2017-10,1,2017-08,rabies (3 year),
grlsYSYXJN00,3,2017-10,1,2017-08,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsYSZQQYUU,0,2014-08,1,2014-07,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsYSZQQYUU,0,2014-08,1,2014-07,rabies (3 year),
grlsYSZQQYUU,0,2014-08,1,2014-07,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYSZQQYUU,1,2015-09,1,,bordetella bronchiseptica,
grlsYSZQQYUU,1,2015-09,1,,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYT67SDAA,0,2015-02,1,2014-08,"canine distemper, adenovirus type 2, coronavirus, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYT67SDAA,0,2015-02,1,2014-08,"bordetella bronchiseptica, parainfluenza",
grlsYT67SDAA,0,2015-02,1,2014-09,rabies (1 year),
grlsYT67SDAA,1,2016-01,1,2015-07,bordetella bronchiseptica,
grlsYT67SDAA,1,2016-01,1,2015-09,rabies (3 year),
grlsYT67SDAA,1,2016-01,1,,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYT67SDAA,2,2017-01,1,,"bordetella bronchiseptica, parainfluenza",
grlsYT67SDAA,3,2018-01,1,,"borrelia burgdorferi, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYT67SDAA,4,2019-01,1,2018-09,rabies (3 year),
grlsYT67SDAA,5,2020-01,1,,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsYT67SDAA,5,2020-01,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYT67SDAA,6,2021-01,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYT67SDAA,7,2022-01,1,2021-09,rabies (3 year),
grlsYT67SDAA,7,2022-01,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYT67SDAA,8,2023-02,1,,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYTA0SGJJ,0,2013-09,1,2013-07,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsYTA0SGJJ,0,2013-09,1,2013-07,rabies (3 year),
grlsYTA0SGJJ,0,2013-09,1,2013-07,"adenovirus type 2, bordetella bronchiseptica, parainfluenza",
grlsYTA0SGJJ,1,2014-07,1,2014-07,bordetella bronchiseptica,
grlsYTA0SGJJ,1,2014-07,1,2014-07,"canine distemper, parvovirus",
grlsYTFYREXX,0,2013-07,1,2013-07,borrelia burgdorferi,
grlsYTFYREXX,0,2013-07,1,2013-07,"adenovirus type 2, bordetella bronchiseptica, parainfluenza",
grlsYTFYREXX,0,2013-07,1,2013-01,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsYTFYREXX,0,2013-07,1,2013-03,rabies (3 year),
grlsYTFYREXX,0,2013-07,1,2013-02,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsYTFYREXX,0,2014-05,1,2014-04,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYTFYREXX,0,2014-05,1,2014-04,rabies (3 year),
grlsYTFYREXX,0,2014-05,1,2013-08,borrelia burgdorferi,
grlsYTFYREXX,1,2014-07,1,2014-07,borrelia burgdorferi,
grlsYTFYREXX,1,2014-07,1,2014-07,"adenovirus type 2, bordetella bronchiseptica, parainfluenza",
grlsYTFYREXX,2,2015-07,1,2015-07,borrelia burgdorferi,
grlsYTFYREXX,2,2015-07,1,2015-07,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYTFYREXX,3,2016-07,1,,rabies (3 year),
grlsYTFYREXX,3,2016-07,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYTFYREXX,3,2016-07,1,,borrelia burgdorferi,
grlsYTFYREXX,4,2017-08,1,,borrelia burgdorferi,
grlsYTFYREXX,5,2018-08,1,2017-08,"adenovirus type 2, bordetella bronchiseptica, parainfluenza",
grlsYTFYREXX,6,2019-07,1,,rabies (3 year),
grlsYTFYREXX,6,2019-07,1,,borrelia burgdorferi,
grlsYTFYREXX,7,2020-08,0,,,
grlsYTFYREXX,8,2021-07,0,,,
grlsYTIKZWII,0,2014-10,1,2014-05,rabies (3 year),
grlsYTIKZWII,0,2014-10,1,2014-05,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYTIKZWII,0,2014-10,1,2014-05,other,bordetella bronchiseptica
grlsYTIKZWII,0,2014-10,1,2013-05,"canine distemper, adenovirus type 2, coronavirus, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYTIKZWII,0,2014-10,1,2013-04,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYTIKZWII,0,2014-10,1,2013-03,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsYTIKZWII,0,2014-10,1,2013-03,"bordetella bronchiseptica, parainfluenza",
grlsYTIKZWII,0,2014-10,1,2013-02,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsYTIKZWII,1,2015-10,1,2015-05,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYTIKZWII,1,2015-10,1,2015-05,bordetella bronchiseptica,
grlsYTIKZWII,2,2016-11,1,2016-07,"bordetella bronchiseptica, parainfluenza",
grlsYTIKZWII,2,2016-11,1,2016-07,canine influenza (unspecified),
grlsYTIKZWII,2,2016-11,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYTIKZWII,3,2017-11,1,2017-05,rabies (3 year),
grlsYTIKZWII,3,2017-11,1,2017-06,"bordetella bronchiseptica, parainfluenza",
grlsYTIKZWII,3,2017-11,1,2017-06,canine influenza (unspecified),
grlsYTIKZWII,3,2017-11,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYTIKZWII,4,2018-12,1,2018-03,"bordetella bronchiseptica, parainfluenza",
grlsYTIKZWII,4,2018-12,1,2018-03,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYTIKZWII,4,2018-12,1,2018-03,canine influenza (unspecified),
grlsYTIKZWII,5,2019-10,1,2019-06,"bordetella bronchiseptica, parainfluenza",
grlsYTIKZWII,5,2019-10,1,2019-06,canine influenza (unspecified),
grlsYTIKZWII,5,2019-10,1,2019-06,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsYTIKZWII,6,2020-10,1,2020-04,rabies (3 year),
grlsYTIKZWII,6,2020-10,1,2020-04,canine influenza (unspecified),
